id,price
188696,79106.04
188697,30147.904
188698,14994.317
188699,60019.945
188700,120125.78
188701,29902.607
188702,15073.38
188703,85131.97
188704,47778.566
188705,24708.766
188706,97796.23
188707,13161.93
188708,17435.123
188709,14177.751
188710,22268.078
188711,31718.723
188712,51528.59
188713,37158.977
188714,23320.967
188715,39118.535
188716,67693.43
188717,12397.205
188718,19500.762
188719,33833.73
188720,16836.506
188721,70853.19
188722,56849.402
188723,22815.05
188724,31687.277
188725,13276.962
188726,43175.406
188727,13218.407
188728,52790.906
188729,18017.0
188730,62857.926
188731,70655.21
188732,36889.996
188733,19047.715
188734,14364.152
188735,10099.013
188736,10707.098
188737,93912.41
188738,83528.58
188739,48312.516
188740,81525.414
188741,40353.164
188742,22959.145
188743,33747.457
188744,79504.14
188745,63723.16
188746,37071.9
188747,36488.434
188748,22109.76
188749,54969.145
188750,10710.262
188751,49282.535
188752,103521.12
188753,12556.778
188754,48926.887
188755,65787.49
188756,34127.9
188757,22434.1
188758,12856.38
188759,16694.766
188760,12603.27
188761,37550.355
188762,50911.285
188763,33472.316
188764,14535.076
188765,55616.2
188766,32375.504
188767,12513.004
188768,34317.83
188769,72917.586
188770,46186.758
188771,13756.691
188772,10324.326
188773,40654.16
188774,45801.383
188775,45402.434
188776,12760.243
188777,24443.436
188778,24349.838
188779,66822.516
188780,61115.32
188781,82798.38
188782,16498.451
188783,17461.762
188784,41480.18
188785,32497.398
188786,36289.46
188787,11920.115
188788,20733.098
188789,49596.133
188790,13252.509
188791,10596.625
188792,72327.26
188793,19076.209
188794,14501.429
188795,42988.688
188796,25702.824
188797,82422.86
188798,21125.66
188799,17158.014
188800,50047.258
188801,47544.156
188802,29023.914
188803,86193.45
188804,12646.118
188805,14081.151
188806,85966.1
188807,43378.527
188808,61153.992
188809,36721.688
188810,19565.41
188811,56542.39
188812,20692.47
188813,12006.862
188814,43155.34
188815,16604.975
188816,37933.375
188817,29982.605
188818,37278.996
188819,42796.6
188820,47848.547
188821,31330.164
188822,19418.594
188823,45782.09
188824,11972.488
188825,21656.398
188826,11339.881
188827,38080.742
188828,25973.734
188829,13326.865
188830,55900.094
188831,65933.2
188832,12115.337
188833,25402.234
188834,28101.482
188835,22528.26
188836,35704.84
188837,47783.06
188838,16738.863
188839,16254.466
188840,26654.941
188841,73544.39
188842,14510.417
188843,63830.05
188844,37642.527
188845,21575.361
188846,37000.477
188847,61366.508
188848,14494.482
188849,27677.188
188850,75756.3
188851,97743.74
188852,74573.24
188853,15419.154
188854,19003.994
188855,62504.12
188856,154566.31
188857,100213.27
188858,51315.516
188859,41169.656
188860,9868.82
188861,36817.32
188862,97174.09
188863,25770.756
188864,28546.924
188865,28640.152
188866,45529.01
188867,14435.734
188868,129099.4
188869,23213.111
188870,11418.747
188871,12935.287
188872,39572.145
188873,45648.79
188874,37580.92
188875,17380.527
188876,24969.691
188877,49673.39
188878,74829.016
188879,110199.81
188880,44767.227
188881,13627.905
188882,46582.344
188883,32770.676
188884,86471.97
188885,37835.664
188886,51053.348
188887,113040.836
188888,129208.61
188889,47407.023
188890,15760.422
188891,38583.77
188892,26424.893
188893,110009.49
188894,12386.772
188895,23113.426
188896,32837.27
188897,17642.705
188898,12668.357
188899,166495.4
188900,11265.318
188901,11546.131
188902,85611.67
188903,63112.93
188904,27577.316
188905,27283.021
188906,67964.31
188907,67010.07
188908,22845.541
188909,30622.355
188910,23756.232
188911,46047.97
188912,31970.07
188913,83748.305
188914,52671.457
188915,51663.25
188916,11804.486
188917,49567.508
188918,12330.065
188919,34548.2
188920,18398.752
188921,50752.375
188922,37510.39
188923,71367.67
188924,55486.42
188925,54292.32
188926,49377.25
188927,9794.811
188928,49629.164
188929,20264.846
188930,16289.018
188931,43609.953
188932,29272.312
188933,73220.41
188934,55026.34
188935,34250.082
188936,35111.734
188937,31206.578
188938,24766.396
188939,59253.812
188940,13430.6
188941,76617.766
188942,70440.2
188943,56257.855
188944,40928.938
188945,17527.396
188946,37795.61
188947,39038.023
188948,67309.945
188949,132735.25
188950,29931.125
188951,34733.77
188952,10903.459
188953,11987.214
188954,23189.979
188955,59368.13
188956,25709.207
188957,36332.56
188958,28505.785
188959,13384.342
188960,50087.906
188961,71257.59
188962,15267.374
188963,67904.61
188964,44675.836
188965,9542.454
188966,48385.062
188967,45985.94
188968,25336.895
188969,32389.172
188970,38539.49
188971,35032.07
188972,109618.76
188973,85715.67
188974,39656.402
188975,23643.738
188976,14305.488
188977,27337.36
188978,12745.269
188979,49930.258
188980,19373.959
188981,83246.12
188982,28656.848
188983,98348.17
188984,24494.975
188985,14607.173
188986,23341.902
188987,46910.67
188988,22486.373
188989,49220.05
188990,50227.562
188991,50455.7
188992,29860.95
188993,28859.193
188994,36539.92
188995,29087.215
188996,18781.11
188997,90055.31
188998,51022.453
188999,20197.86
189000,13386.197
189001,25268.662
189002,43009.395
189003,29888.367
189004,50128.633
189005,46613.992
189006,54561.72
189007,34905.543
189008,29428.39
189009,15046.177
189010,41479.703
189011,38338.81
189012,52038.09
189013,49474.812
189014,29549.424
189015,23488.322
189016,53069.47
189017,11935.451
189018,20112.027
189019,13129.668
189020,21766.652
189021,43781.195
189022,48286.395
189023,69261.67
189024,24235.818
189025,62604.24
189026,16183.753
189027,13696.839
189028,55609.59
189029,18394.738
189030,24487.623
189031,34221.723
189032,44471.37
189033,11800.448
189034,96227.98
189035,69605.55
189036,99631.555
189037,23420.385
189038,50004.754
189039,39540.133
189040,14710.899
189041,15580.115
189042,23429.188
189043,50441.7
189044,35422.824
189045,47038.04
189046,13311.501
189047,16711.99
189048,13362.454
189049,70808.5
189050,43345.15
189051,16348.348
189052,36633.75
189053,34157.207
189054,49893.273
189055,33506.918
189056,14528.8
189057,19985.453
189058,13534.254
189059,82563.94
189060,13754.288
189061,24167.254
189062,24780.191
189063,29546.932
189064,12214.941
189065,30171.902
189066,19243.697
189067,62464.0
189068,20284.977
189069,32559.299
189070,56189.35
189071,31488.406
189072,98329.41
189073,46535.613
189074,25945.268
189075,34983.93
189076,26682.814
189077,47436.79
189078,60403.367
189079,36321.18
189080,88920.69
189081,33957.797
189082,20064.018
189083,21492.66
189084,30778.916
189085,76075.74
189086,12296.563
189087,69527.07
189088,53224.953
189089,70252.88
189090,15448.232
189091,52651.6
189092,10688.293
189093,65938.12
189094,52771.035
189095,21649.047
189096,16485.8
189097,76160.88
189098,20271.553
189099,14079.056
189100,12833.302
189101,43707.13
189102,140251.05
189103,50661.08
189104,10476.917
189105,46499.242
189106,50106.75
189107,25499.482
189108,31934.143
189109,62968.164
189110,11511.382
189111,11675.729
189112,23734.182
189113,104016.77
189114,14666.04
189115,18982.361
189116,18148.062
189117,18810.055
189118,33854.35
189119,26992.863
189120,73032.984
189121,49350.57
189122,10527.184
189123,17871.422
189124,36452.76
189125,85344.72
189126,15795.75
189127,35769.51
189128,19850.14
189129,14115.137
189130,100605.16
189131,52750.406
189132,22232.053
189133,86181.25
189134,24253.89
189135,52292.5
189136,85996.76
189137,22433.812
189138,11461.554
189139,11186.294
189140,11748.2295
189141,11495.524
189142,12932.653
189143,10950.778
189144,13916.93
189145,88411.695
189146,33905.37
189147,26889.51
189148,34507.863
189149,35804.184
189150,50370.746
189151,28447.96
189152,46332.17
189153,42547.98
189154,13815.947
189155,12039.8
189156,74250.13
189157,12187.269
189158,12597.212
189159,29993.777
189160,36332.25
189161,11831.171
189162,13002.647
189163,30944.879
189164,15133.487
189165,21032.037
189166,122276.22
189167,20696.162
189168,19116.57
189169,35854.29
189170,72857.63
189171,11191.128
189172,54994.63
189173,14119.542
189174,42334.598
189175,10826.145
189176,42402.633
189177,66568.74
189178,67942.1
189179,13205.358
189180,72308.94
189181,14186.64
189182,18172.602
189183,52967.023
189184,66495.84
189185,17590.254
189186,134031.4
189187,107160.56
189188,52727.965
189189,12315.952
189190,41179.49
189191,17164.568
189192,55699.49
189193,41303.53
189194,50302.527
189195,15423.524
189196,12639.684
189197,16083.643
189198,23842.342
189199,13619.844
189200,25603.781
189201,28915.145
189202,17522.736
189203,26847.088
189204,21471.56
189205,36655.53
189206,35373.133
189207,92762.74
189208,24813.648
189209,35425.37
189210,68943.516
189211,12012.995
189212,14101.877
189213,46213.355
189214,113509.805
189215,37355.332
189216,64734.2
189217,47404.594
189218,68349.43
189219,17008.973
189220,44084.33
189221,33206.69
189222,47007.89
189223,52731.273
189224,21204.47
189225,25474.41
189226,55679.137
189227,50761.438
189228,14817.333
189229,72808.3
189230,20869.611
189231,70067.05
189232,66332.414
189233,31802.867
189234,49941.758
189235,59990.707
189236,76054.13
189237,35206.46
189238,42671.36
189239,17577.865
189240,34033.76
189241,12398.672
189242,13568.557
189243,54462.92
189244,29052.318
189245,38630.61
189246,14141.24
189247,49962.258
189248,50173.1
189249,24422.414
189250,16985.084
189251,48816.117
189252,19962.648
189253,86311.44
189254,24333.727
189255,30928.377
189256,34897.04
189257,34976.34
189258,12324.092
189259,33213.72
189260,24805.666
189261,71334.11
189262,25973.082
189263,57778.074
189264,60781.418
189265,55272.8
189266,47295.207
189267,64046.36
189268,75915.23
189269,27089.74
189270,44599.047
189271,80781.17
189272,54570.86
189273,66919.14
189274,122626.16
189275,78110.586
189276,53897.105
189277,38485.13
189278,42098.91
189279,91229.28
189280,55034.703
189281,20736.805
189282,65153.65
189283,100619.04
189284,44855.13
189285,30629.537
189286,36081.402
189287,53194.18
189288,64804.348
189289,16012.639
189290,38019.668
189291,46380.336
189292,12739.905
189293,37235.504
189294,35205.734
189295,16575.021
189296,15276.683
189297,36998.375
189298,55113.0
189299,39961.227
189300,177591.97
189301,12811.6
189302,49736.04
189303,19149.977
189304,68585.91
189305,45475.227
189306,34237.234
189307,77846.89
189308,44328.93
189309,43124.246
189310,42932.01
189311,51710.566
189312,38049.293
189313,82895.46
189314,38301.496
189315,47370.387
189316,88536.42
189317,52011.348
189318,14072.433
189319,20650.234
189320,52529.566
189321,67926.21
189322,17476.936
189323,11489.747
189324,54345.52
189325,26864.787
189326,12397.685
189327,14996.616
189328,75747.33
189329,21763.041
189330,58651.18
189331,60667.227
189332,53950.418
189333,19243.05
189334,13902.472
189335,26952.328
189336,9534.195
189337,14140.925
189338,45173.95
189339,53542.113
189340,22582.133
189341,100491.45
189342,29927.854
189343,68364.48
189344,30554.506
189345,22266.064
189346,13691.969
189347,63400.953
189348,96680.49
189349,43265.098
189350,35693.277
189351,64661.883
189352,67320.45
189353,11266.086
189354,79322.055
189355,25436.78
189356,25197.666
189357,32246.385
189358,101493.8
189359,21411.93
189360,95854.94
189361,11744.363
189362,20321.574
189363,70686.7
189364,21514.926
189365,79323.96
189366,14754.28
189367,30662.309
189368,56925.11
189369,41840.758
189370,16549.348
189371,46469.113
189372,17454.473
189373,119817.31
189374,26229.268
189375,41506.73
189376,11211.773
189377,15577.88
189378,37714.64
189379,55256.355
189380,20711.955
189381,32129.783
189382,63484.62
189383,53099.523
189384,20923.502
189385,67184.305
189386,27786.168
189387,11374.529
189388,46022.973
189389,97911.414
189390,70152.25
189391,34414.477
189392,11816.267
189393,15321.278
189394,11548.085
189395,12909.374
189396,22469.508
189397,81509.27
189398,17282.77
189399,25371.467
189400,34296.35
189401,32902.555
189402,63542.297
189403,35693.09
189404,42488.477
189405,115336.5
189406,30877.178
189407,39572.84
189408,82979.89
189409,27522.852
189410,93567.71
189411,52069.305
189412,45142.453
189413,72538.06
189414,155964.58
189415,37199.293
189416,27241.926
189417,16415.469
189418,47305.887
189419,23009.826
189420,39085.477
189421,78401.67
189422,82494.31
189423,51272.24
189424,78983.39
189425,40903.527
189426,14573.049
189427,42274.848
189428,16497.928
189429,15298.287
189430,20134.326
189431,36011.85
189432,21687.672
189433,88791.07
189434,39286.457
189435,16495.062
189436,19757.742
189437,15760.276
189438,20202.037
189439,15752.584
189440,37779.773
189441,69767.39
189442,63701.336
189443,90614.52
189444,19252.506
189445,61346.832
189446,115102.41
189447,15657.629
189448,127171.58
189449,10033.069
189450,38825.977
189451,32280.861
189452,17972.574
189453,30606.4
189454,71530.68
189455,27982.105
189456,93617.99
189457,14881.41
189458,113040.47
189459,23678.607
189460,29883.316
189461,65003.742
189462,59283.355
189463,25609.45
189464,27492.594
189465,62962.887
189466,15363.842
189467,35270.19
189468,19286.852
189469,15178.041
189470,88683.62
189471,71593.766
189472,43433.68
189473,10813.244
189474,54299.61
189475,26862.902
189476,45009.645
189477,37976.258
189478,60126.11
189479,49621.727
189480,17733.621
189481,61715.367
189482,19339.56
189483,110146.36
189484,25516.125
189485,13230.755
189486,43751.86
189487,12517.154
189488,18175.613
189489,170011.34
189490,46535.22
189491,60190.934
189492,39737.164
189493,21367.26
189494,88598.695
189495,12727.514
189496,55412.297
189497,59503.246
189498,21746.637
189499,91245.93
189500,24371.79
189501,12894.681
189502,18011.729
189503,38793.707
189504,21394.58
189505,47601.367
189506,77554.46
189507,47086.066
189508,44074.58
189509,58607.285
189510,31481.393
189511,18157.422
189512,46778.023
189513,55129.81
189514,11779.493
189515,42071.617
189516,12301.188
189517,11725.272
189518,39432.605
189519,17054.69
189520,42459.93
189521,49816.406
189522,40882.133
189523,48660.664
189524,24650.35
189525,91826.24
189526,15776.615
189527,47368.6
189528,42892.81
189529,56263.496
189530,40722.93
189531,11589.307
189532,21551.617
189533,84219.86
189534,96667.695
189535,70591.2
189536,52910.01
189537,49455.59
189538,37122.523
189539,34136.402
189540,25827.219
189541,18315.584
189542,47594.625
189543,35495.117
189544,61183.117
189545,9993.753
189546,47071.215
189547,65064.645
189548,58218.57
189549,30193.012
189550,40727.703
189551,25937.133
189552,69242.19
189553,91718.53
189554,39810.02
189555,99114.99
189556,25179.523
189557,25443.945
189558,141668.72
189559,163797.27
189560,107905.46
189561,20008.955
189562,49357.914
189563,33066.496
189564,14060.558
189565,50645.965
189566,56787.324
189567,72057.484
189568,10846.39
189569,49561.85
189570,15936.6
189571,23118.793
189572,17113.531
189573,66986.29
189574,19674.186
189575,82941.5
189576,83117.38
189577,59474.684
189578,57868.74
189579,104160.87
189580,37658.664
189581,19269.23
189582,147461.3
189583,47741.664
189584,62729.617
189585,115994.82
189586,53449.633
189587,11007.902
189588,66405.54
189589,31482.104
189590,70430.04
189591,44046.176
189592,46504.645
189593,76056.09
189594,46377.17
189595,21229.389
189596,55557.727
189597,24989.62
189598,10569.638
189599,82348.96
189600,52606.57
189601,88298.37
189602,60371.0
189603,89405.34
189604,29260.398
189605,70858.55
189606,67755.86
189607,56256.855
189608,29411.484
189609,92498.3
189610,81076.58
189611,86258.31
189612,53211.527
189613,26246.844
189614,14474.0
189615,53332.086
189616,67309.67
189617,73652.234
189618,12774.808
189619,71728.914
189620,12987.863
189621,22178.215
189622,54216.535
189623,20046.605
189624,34176.918
189625,42083.324
189626,50806.668
189627,28062.102
189628,82868.42
189629,26909.691
189630,13383.778
189631,39254.43
189632,40329.617
189633,56899.49
189634,36905.082
189635,47152.77
189636,17645.014
189637,18397.855
189638,14073.279
189639,50009.5
189640,118788.76
189641,19609.885
189642,53413.254
189643,19219.508
189644,10996.033
189645,65811.89
189646,34609.855
189647,56830.22
189648,28753.324
189649,35369.73
189650,56324.273
189651,88400.24
189652,16823.305
189653,56422.938
189654,40091.1
189655,93605.35
189656,39660.285
189657,16522.494
189658,33416.668
189659,48364.555
189660,15806.171
189661,60773.953
189662,18643.088
189663,59335.605
189664,81365.29
189665,46471.168
189666,21416.414
189667,29703.715
189668,42663.86
189669,27126.943
189670,32777.66
189671,20161.62
189672,75485.18
189673,46198.58
189674,18919.756
189675,23975.273
189676,13491.169
189677,79408.58
189678,43137.26
189679,35119.105
189680,80909.53
189681,34923.848
189682,24182.42
189683,28216.55
189684,18225.547
189685,87001.47
189686,11121.774
189687,11208.792
189688,10842.913
189689,25486.332
189690,39574.27
189691,32720.158
189692,11810.335
189693,49467.188
189694,19202.102
189695,74700.234
189696,77047.78
189697,18113.193
189698,15856.889
189699,11364.008
189700,13577.08
189701,21445.42
189702,88348.16
189703,9984.432
189704,80105.81
189705,59494.21
189706,31658.984
189707,43121.574
189708,21662.758
189709,12462.617
189710,13108.265
189711,20460.3
189712,18025.293
189713,15620.331
189714,29156.98
189715,11563.293
189716,50818.414
189717,42184.668
189718,11911.007
189719,11080.219
189720,63587.555
189721,14579.593
189722,21784.834
189723,28724.932
189724,12055.754
189725,28467.701
189726,65118.51
189727,14848.325
189728,61679.004
189729,22386.371
189730,66863.67
189731,27648.469
189732,68504.3
189733,61648.543
189734,43440.03
189735,38461.35
189736,13435.786
189737,20549.035
189738,74753.43
189739,116135.734
189740,40471.6
189741,98214.94
189742,38832.273
189743,15430.615
189744,64253.32
189745,35191.19
189746,41293.72
189747,32585.88
189748,49271.7
189749,19706.28
189750,11322.119
189751,53767.16
189752,16550.773
189753,53274.195
189754,65521.035
189755,87705.086
189756,11988.601
189757,85446.23
189758,19902.771
189759,114787.84
189760,64275.09
189761,13558.233
189762,75673.9
189763,24415.29
189764,59983.89
189765,33271.39
189766,82368.59
189767,11809.064
189768,14706.523
189769,12139.5
189770,55984.48
189771,12433.496
189772,13223.18
189773,49687.414
189774,42540.1
189775,29267.506
189776,142746.89
189777,12707.717
189778,19240.732
189779,47000.496
189780,10472.771
189781,12128.159
189782,45310.54
189783,109400.734
189784,62551.223
189785,57598.89
189786,73644.44
189787,100844.94
189788,45301.055
189789,16204.267
189790,23347.031
189791,27266.207
189792,11279.484
189793,44571.76
189794,76938.53
189795,82705.69
189796,80425.195
189797,30153.719
189798,28319.678
189799,44149.9
189800,31558.656
189801,59702.83
189802,47890.785
189803,14806.953
189804,12515.578
189805,39586.895
189806,29745.758
189807,11995.301
189808,15722.63
189809,47120.875
189810,11662.346
189811,58413.867
189812,55910.73
189813,74645.39
189814,43265.98
189815,14036.993
189816,20154.627
189817,73489.32
189818,33701.7
189819,57717.895
189820,40918.02
189821,48752.85
189822,34158.047
189823,18079.117
189824,95867.984
189825,69683.54
189826,24105.969
189827,26140.17
189828,29208.08
189829,22873.316
189830,12146.208
189831,35724.902
189832,55384.52
189833,45407.81
189834,12327.992
189835,13244.014
189836,53901.29
189837,35612.895
189838,23620.746
189839,37589.777
189840,87210.51
189841,36793.793
189842,21959.428
189843,47634.047
189844,39936.68
189845,49122.35
189846,30840.686
189847,78826.89
189848,42026.688
189849,14695.387
189850,32441.018
189851,89378.88
189852,14952.971
189853,40230.023
189854,53735.492
189855,12893.82
189856,23774.988
189857,15161.227
189858,41847.387
189859,44418.504
189860,11711.969
189861,19544.973
189862,21425.553
189863,22087.293
189864,81775.086
189865,41920.375
189866,16597.336
189867,73691.29
189868,38153.023
189869,43813.0
189870,41341.723
189871,48449.457
189872,15159.07
189873,32214.748
189874,41564.8
189875,32266.727
189876,45932.453
189877,49533.64
189878,66164.73
189879,68327.41
189880,22379.688
189881,92421.29
189882,63896.04
189883,28048.54
189884,33664.777
189885,29156.11
189886,73359.414
189887,42400.69
189888,110562.664
189889,24355.322
189890,21560.777
189891,28266.93
189892,47192.098
189893,19979.758
189894,29921.816
189895,39239.273
189896,18663.762
189897,31580.768
189898,66262.27
189899,19699.824
189900,21620.703
189901,54656.254
189902,16009.515
189903,52584.53
189904,228757.36
189905,42828.137
189906,50204.605
189907,63421.562
189908,16312.91
189909,69925.87
189910,17962.344
189911,100476.08
189912,94603.734
189913,15542.73
189914,49124.355
189915,58179.28
189916,63946.035
189917,67816.086
189918,22712.758
189919,64953.66
189920,69588.805
189921,62115.23
189922,22739.717
189923,71200.195
189924,20332.672
189925,50127.523
189926,82245.8
189927,17354.787
189928,105182.46
189929,71252.44
189930,13162.506
189931,40550.55
189932,29209.936
189933,19035.94
189934,20675.531
189935,9614.354
189936,34126.625
189937,15174.837
189938,12612.66
189939,12371.403
189940,32667.531
189941,56326.562
189942,52077.34
189943,62190.215
189944,78571.78
189945,41735.895
189946,21689.746
189947,10709.428
189948,55866.863
189949,15436.208
189950,19326.715
189951,36976.637
189952,99673.234
189953,43091.65
189954,10843.966
189955,12594.114
189956,11099.194
189957,40737.156
189958,33262.453
189959,91373.35
189960,44624.254
189961,75046.35
189962,69602.72
189963,32701.822
189964,55396.383
189965,13959.673
189966,12668.674
189967,42170.35
189968,40665.758
189969,25437.486
189970,12303.004
189971,54199.777
189972,75268.76
189973,69127.38
189974,48219.35
189975,64696.527
189976,14914.605
189977,43020.965
189978,11035.49
189979,47008.6
189980,89300.66
189981,34542.434
189982,45455.04
189983,19731.18
189984,66615.66
189985,44067.676
189986,63765.625
189987,25267.793
189988,10857.527
189989,90966.336
189990,59471.973
189991,60693.09
189992,21787.453
189993,98660.03
189994,33124.605
189995,40794.07
189996,62661.266
189997,14432.698
189998,42112.367
189999,16656.52
190000,68025.06
190001,66097.72
190002,26969.041
190003,35154.742
190004,24809.941
190005,37664.72
190006,91298.45
190007,43023.703
190008,132878.72
190009,41539.887
190010,26003.52
190011,56949.74
190012,51486.58
190013,103026.8
190014,28459.916
190015,29568.29
190016,17654.17
190017,22872.955
190018,45048.453
190019,83190.78
190020,29927.646
190021,47732.055
190022,58653.926
190023,34233.062
190024,114803.7
190025,33853.9
190026,38983.98
190027,12911.127
190028,23361.398
190029,45014.004
190030,30951.385
190031,53697.254
190032,42946.79
190033,26899.402
190034,9862.959
190035,46071.67
190036,14465.8
190037,35173.05
190038,59214.39
190039,30395.736
190040,14016.784
190041,47073.184
190042,69843.695
190043,109823.05
190044,12764.2
190045,22351.418
190046,17400.08
190047,33711.883
190048,12075.46
190049,78309.41
190050,101806.06
190051,20031.63
190052,25821.951
190053,34851.55
190054,17755.02
190055,14931.057
190056,10515.954
190057,24770.781
190058,82672.07
190059,25626.23
190060,42388.4
190061,54268.94
190062,81778.22
190063,36708.695
190064,76996.35
190065,28400.979
190066,87506.914
190067,42195.816
190068,66970.36
190069,58738.344
190070,67146.805
190071,12167.347
190072,34281.625
190073,10991.06
190074,30352.178
190075,49470.77
190076,19501.65
190077,46593.594
190078,10922.573
190079,24425.496
190080,55532.082
190081,48664.527
190082,51770.812
190083,57812.133
190084,12143.369
190085,69276.64
190086,30572.572
190087,61493.973
190088,17450.246
190089,19232.338
190090,17286.705
190091,14941.302
190092,16764.746
190093,72036.336
190094,46300.957
190095,10383.2
190096,17917.912
190097,40739.594
190098,57492.008
190099,23080.908
190100,32517.092
190101,41618.34
190102,13697.76
190103,36504.04
190104,26404.297
190105,37501.88
190106,34771.45
190107,12847.137
190108,94101.73
190109,111452.23
190110,80168.66
190111,19448.875
190112,37767.74
190113,85087.67
190114,65712.45
190115,14418.727
190116,32476.305
190117,61442.21
190118,23765.574
190119,38017.43
190120,17673.918
190121,13483.642
190122,61501.797
190123,46442.465
190124,36816.676
190125,116737.73
190126,40291.715
190127,25521.4
190128,114142.234
190129,11609.972
190130,70083.1
190131,60806.48
190132,11089.021
190133,45463.004
190134,66633.42
190135,24786.85
190136,12805.201
190137,58968.35
190138,40350.285
190139,19999.082
190140,33347.7
190141,21723.043
190142,18040.586
190143,27037.414
190144,40882.16
190145,72604.72
190146,147516.75
190147,87455.24
190148,12111.25
190149,26960.855
190150,46041.086
190151,57985.016
190152,36616.926
190153,13955.63
190154,35734.863
190155,42058.15
190156,28525.988
190157,78903.28
190158,44764.773
190159,18814.111
190160,44319.89
190161,38042.438
190162,19958.914
190163,22179.33
190164,15287.162
190165,25919.988
190166,49413.12
190167,13944.672
190168,45224.367
190169,83927.32
190170,51933.992
190171,47441.99
190172,40841.723
190173,18737.805
190174,36286.957
190175,72199.91
190176,56172.223
190177,14733.277
190178,64088.582
190179,90090.234
190180,17949.158
190181,103713.62
190182,9703.282
190183,18634.219
190184,40089.914
190185,37335.02
190186,12878.358
190187,50609.848
190188,67696.03
190189,42005.28
190190,58733.348
190191,18285.3
190192,49196.73
190193,45317.637
190194,90272.29
190195,74317.984
190196,14778.063
190197,64451.594
190198,150932.78
190199,65075.86
190200,71806.16
190201,14951.264
190202,105038.055
190203,50527.9
190204,20538.623
190205,13927.338
190206,28784.824
190207,78859.98
190208,20629.367
190209,25946.191
190210,73670.56
190211,84257.17
190212,75698.78
190213,34331.652
190214,25512.727
190215,80366.805
190216,59566.83
190217,39064.05
190218,57065.59
190219,51424.105
190220,36829.188
190221,34148.848
190222,91876.63
190223,25510.672
190224,36589.72
190225,42676.906
190226,47685.55
190227,12356.982
190228,12599.888
190229,68482.23
190230,19602.324
190231,11875.057
190232,37083.496
190233,28079.012
190234,68603.4
190235,15076.49
190236,87022.695
190237,58438.8
190238,82266.62
190239,129504.805
190240,47091.44
190241,32628.473
190242,47239.664
190243,35363.81
190244,58798.562
190245,45423.477
190246,69766.4
190247,68791.31
190248,55910.83
190249,47744.137
190250,21490.9
190251,17965.744
190252,26102.13
190253,53748.816
190254,64778.13
190255,11628.817
190256,25138.83
190257,17021.865
190258,37716.12
190259,18799.576
190260,28298.762
190261,54149.594
190262,12207.401
190263,17712.152
190264,21540.137
190265,98396.01
190266,39088.066
190267,26711.438
190268,14706.6045
190269,78829.484
190270,45701.97
190271,41904.55
190272,24166.115
190273,11908.634
190274,55277.57
190275,46095.562
190276,16361.177
190277,95641.76
190278,45946.51
190279,45170.215
190280,55876.76
